,UserID,CreatedAt,CollectedAt,NumberOfFollowings,NumberOfFollowers,NumberOfTweets,LengthOfScreenName,LengthOfDescriptionInUserProfile,BadUser
1848,20801652,2/13/2009 14:09,3/10/2010 21:28,412,223,59,13,47,1
9409,91548316,11/21/2009 4:44,3/10/2010 21:29,412,104,0,13,0,1
581,15520169,7/21/2008 15:25,3/10/2010 21:30,882,251,374,14,42,1
16298,120711512,3/7/2010 3:07,3/11/2010 0:14,1741,187,3,13,82,1
16348,120968070,3/7/2010 22:09,3/11/2010 0:17,2,1,3,10,0,1
14753,112965487,2/10/2010 1:56,3/11/2010 0:18,299,101,35,9,0,1
11022,99472145,12/26/2009 4:12,3/11/2010 0:19,2890,2797,3818,10,57,1
15656,117264776,2/24/2010 20:08,3/11/2010 0:20,443,50,191,12,0,1
16261,120547650,3/6/2010 13:47,3/11/2010 0:23,1084,218,117,14,88,1
2655,27130587,3/27/2009 18:47,3/11/2010 0:25,354,194,47,11,137,1
16457,121560928,3/9/2010 16:09,3/11/2010 0:25,524,92,146,14,23,1
4708,49628557,6/22/2009 8:32,3/11/2010 0:28,9609,8783,2656,9,0,1
9411,91550252,11/21/2009 4:58,3/11/2010 0:29,314,75,0,13,0,1
4368,46015723,6/9/2009 21:33,3/11/2010 0:30,12296,14867,144,15,94,1
249,14079004,3/4/2008 12:00,3/11/2010 0:31,3040,2933,3274,10,66,1
15835,118519486,2/28/2010 17:14,3/11/2010 0:32,256,99,89,9,0,1
15767,118096051,2/27/2010 9:51,3/11/2010 11:47,949,164,3,12,0,1
12490,103718420,1/10/2010 19:26,3/11/2010 12:11,1358,482,2246,12,35,1
5403,57582872,7/17/2009 2:38,3/11/2010 12:12,6967,6384,436,14,100,1
15876,118634502,3/1/2010 2:50,3/11/2010 12:13,847,79,28,15,0,1
15953,118888875,3/1/2010 19:11,3/11/2010 12:14,1587,412,76,14,74,1
16361,121046839,3/8/2010 2:58,3/11/2010 12:17,168,90,6,11,0,1
960,16926964,10/23/2008 9:06,3/11/2010 12:18,1938,1189,6235,9,20,1
4488,47218853,6/14/2009 19:54,3/11/2010 12:20,964,215,38,9,58,1
13152,106246948,1/18/2010 17:36,3/11/2010 12:21,97,23,4,14,85,1
9796,93907370,12/1/2009 11:54,3/11/2010 12:23,6115,6019,2533,14,107,1
9518,91987189,11/23/2009 5:03,3/11/2010 12:24,348,59,0,13,0,1
15304,115628705,2/19/2010 4:04,3/11/2010 12:25,1119,170,1,8,66,1
9513,91967835,11/23/2009 2:51,3/11/2010 12:26,354,68,0,12,0,1
5049,54036794,7/5/2009 18:12,3/11/2010 12:28,2004,1305,1395,14,55,1
1561,19230192,1/20/2009 4:48,3/11/2010 12:29,1059,175,156,10,76,1
1781,20396334,2/8/2009 16:00,3/11/2010 12:30,1099,97,105,15,23,1
1356,18437575,12/28/2008 18:13,3/11/2010 12:31,1395,740,538,8,96,1
2896,29514852,4/7/2009 13:57,3/11/2010 12:32,2000,909,2930,11,90,1
8781,88020973,11/6/2009 14:05,3/11/2010 12:35,1740,1376,36,11,0,1
10818,98661522,12/22/2009 9:49,3/11/2010 12:36,922,713,221,14,0,1
73,7540482,7/17/2007 14:54,3/11/2010 14:15,12313,12244,16421,8,16,1
16312,120773055,3/7/2010 8:11,3/11/2010 14:16,507,33,0,13,0,1
7438,77702463,9/27/2009 4:43,3/11/2010 14:19,279,10,6,10,0,1
8374,85302415,10/26/2009 7:24,3/11/2010 14:20,899,528,3624,15,83,1
9415,91551915,11/21/2009 5:12,3/11/2010 14:20,392,16,0,13,0,1
13596,108095555,1/24/2010 14:52,3/11/2010 14:22,326,141,2,11,128,1
16432,121433782,3/9/2010 7:49,3/11/2010 14:22,187,13,203,9,41,1
16337,120909501,3/7/2010 17:36,3/11/2010 14:25,198,8,3,14,0,1
8105,83348168,10/18/2009 6:43,3/11/2010 14:26,829,612,933,13,78,1
4336,45604514,6/8/2009 11:31,3/11/2010 14:28,1333,953,187,15,78,1
5017,53610783,7/4/2009 1:09,3/11/2010 16:11,1006,66,5214,11,48,1
1710,19852441,2/1/2009 3:47,3/11/2010 16:18,7515,34527,13373,13,32,1
9549,92168974,11/23/2009 19:33,3/11/2010 16:36,1920,507,20,13,0,1
16234,120301848,3/5/2010 19:58,3/11/2010 16:38,593,26,5,12,0,1
15087,114601006,2/15/2010 18:41,3/11/2010 16:41,324,63,306,11,0,1
9517,91986306,11/23/2009 5:00,3/11/2010 16:45,314,38,0,13,0,1
16251,120453058,3/6/2010 7:37,3/11/2010 16:46,1114,251,909,8,0,1
5927,62484936,8/3/2009 5:27,3/11/2010 16:50,1154,504,879,8,0,1
15864,118604665,2/28/2010 23:53,3/11/2010 16:53,1103,116,152,11,0,1
16021,119207602,3/2/2010 18:05,3/11/2010 16:58,1072,64,8,13,59,1
15827,118513287,2/28/2010 16:46,3/11/2010 23:12,630,163,49,8,0,1
16311,120768262,3/7/2010 7:52,3/11/2010 23:57,500,34,0,13,0,1
6956,72696444,9/8/2009 18:04,3/11/2010 6:26,2002,1812,1454,14,95,1
3629,38312675,5/6/2009 18:54,3/11/2010 6:27,918,399,245,9,0,1
12909,105274711,1/15/2010 16:24,3/11/2010 6:29,90,36,1,15,0,1
8979,89429870,11/12/2009 5:54,3/11/2010 6:30,2002,1469,1398,6,0,1
3736,39584360,5/12/2009 15:13,3/11/2010 6:38,2626,8848,2756,13,31,1
16372,121168686,3/8/2010 10:55,3/11/2010 6:39,1,0,0,5,0,1
15661,117264917,2/24/2010 20:09,3/11/2010 6:43,578,63,180,14,0,1
16026,119247538,3/2/2010 20:44,3/11/2010 6:44,1984,452,32,9,79,1
16423,121377017,3/9/2010 3:17,3/11/2010 6:46,535,52,1,6,0,1
9516,91985029,11/23/2009 4:54,3/11/2010 6:48,413,39,0,13,0,1
9398,91476059,11/20/2009 19:54,3/11/2010 6:50,363,20,0,11,0,1
15363,116012945,2/20/2010 14:27,3/11/2010 6:50,698,63,23,10,142,1
9421,91554980,11/21/2009 5:36,3/11/2010 6:52,336,10,0,13,0,1
13423,107353996,1/22/2010 2:42,3/11/2010 6:56,1749,1479,409,15,0,1
7838,80629829,10/7/2009 12:25,3/11/2010 7:00,1350,341,203,12,97,1
6117,64525150,8/10/2009 16:45,3/11/2010 7:01,4134,3975,62,13,151,1
156,11294262,12/18/2007 8:02,3/11/2010 7:02,3105,2852,190,7,6,1
15756,117981498,2/27/2010 0:39,3/11/2010 7:03,839,238,5,11,146,1
15543,116605020,2/22/2010 20:02,3/11/2010 7:04,1199,277,28,8,59,1
16586,121950352,3/10/2010 21:44,3/11/2010 7:05,46,5,0,14,140,1
15261,115430335,2/18/2010 10:46,3/12/2010 0:02,875,207,108,13,0,1
13782,108934472,1/27/2010 7:20,3/12/2010 0:03,826,290,25,15,0,1
15192,115087156,2/17/2010 9:31,3/12/2010 0:04,463,195,116,9,61,1
8130,83486665,10/18/2009 19:53,3/12/2010 0:06,1586,889,597,13,156,1
15053,114414747,2/15/2010 3:50,3/12/2010 0:09,148,116,273,9,117,1
7307,76177865,9/21/2009 18:16,3/12/2010 0:11,429,212,965,15,0,1
15466,116544463,2/22/2010 15:13,3/12/2010 0:12,1790,888,23,11,0,1
7440,77705214,9/27/2009 5:03,3/12/2010 0:13,1378,230,84,13,63,1
5409,57649116,7/17/2009 8:57,3/12/2010 0:14,1908,1472,81,6,84,1
1997,21592216,2/22/2009 13:54,3/12/2010 0:16,30108,35366,802,11,141,1
13779,108911028,1/27/2010 5:34,3/12/2010 0:17,2022,1836,146,9,127,1
13671,108426605,1/25/2010 16:31,3/12/2010 0:17,1277,940,1161,15,148,1
2403,24615919,3/15/2009 19:24,3/12/2010 0:18,6740,6316,2870,12,154,1
16401,121288828,3/8/2010 19:40,3/12/2010 0:21,460,136,18,7,0,1
15710,117510526,2/25/2010 13:55,3/12/2010 0:22,416,336,5,14,153,1
2780,28359693,4/2/2009 10:41,3/12/2010 0:25,1803,1585,179,12,0,1
16497,121662815,3/9/2010 23:49,3/12/2010 0:26,99,18,2,10,90,1
14428,111488489,2/4/2010 21:07,3/12/2010 0:27,1949,2011,6,13,109,1
5073,54295389,7/6/2009 13:52,3/12/2010 0:28,648,64,67,14,0,1
5620,59790816,7/24/2009 9:07,3/12/2010 0:29,745,95,104,11,75,1
2832,28866276,4/4/2009 15:41,3/12/2010 0:31,544,587,673,10,157,1
5224,55882282,7/11/2009 12:37,3/12/2010 0:34,1953,1735,3572,7,129,1
14463,111640105,2/5/2010 10:57,3/12/2010 0:36,1990,491,14,10,46,1
1646,19565670,1/26/2009 17:26,3/12/2010 0:36,8014,8526,7668,15,128,1
14872,113413667,2/11/2010 11:42,3/12/2010 0:38,894,115,235,14,0,1
14865,113408147,2/11/2010 11:21,3/12/2010 0:39,829,206,236,15,0,1
16585,121949345,3/10/2010 21:39,3/12/2010 0:40,290,68,40,13,44,1
5986,63088607,8/5/2009 4:48,3/12/2010 0:43,1435,1377,2003,14,90,1
5074,54296970,7/6/2009 13:58,3/12/2010 0:44,911,199,190,15,0,1
8169,83722615,10/19/2009 18:59,3/12/2010 0:45,626,509,542,9,152,1
16444,121493153,3/9/2010 11:33,3/12/2010 0:46,212,33,4,14,59,1
14424,111471073,2/4/2010 19:40,3/12/2010 0:47,2325,2157,46,9,30,1
16343,120923486,3/7/2010 18:42,3/12/2010 10:00,136,25,97,10,90,1
11219,100225908,12/29/2009 7:32,3/12/2010 10:02,676,88,73,12,0,1
15091,114610368,2/15/2010 19:26,3/12/2010 14:13,912,213,84,13,0,1
14296,110960645,2/3/2010 4:31,3/12/2010 15:05,2001,1242,1059,13,159,1
14299,110963366,2/3/2010 4:47,3/12/2010 15:06,2001,1194,1030,14,156,1
8929,89022461,11/10/2009 15:10,3/12/2010 15:08,4661,4236,52,13,67,1
81,7946942,8/3/2007 22:21,3/12/2010 15:09,1830,1623,1228,5,14,1
7326,76317681,9/22/2009 7:18,3/12/2010 15:11,1710,952,19,12,121,1
5625,59822328,7/24/2009 11:21,3/12/2010 15:13,1294,508,142,15,73,1
16087,119490867,3/3/2010 14:29,3/12/2010 15:15,1435,193,18,9,0,1
1818,20635069,2/11/2009 16:25,3/12/2010 15:17,1179,617,47,11,0,1
3402,35814282,4/27/2009 13:17,3/12/2010 15:18,5165,4772,2844,12,143,1
3293,34546237,4/23/2009 0:44,3/12/2010 15:19,1515,811,31,13,69,1
15935,118819322,3/1/2010 15:03,3/12/2010 15:20,1473,275,15,13,0,1
13563,107997571,1/24/2010 7:14,3/12/2010 15:22,2001,1371,628,15,0,1
7499,78457237,9/29/2009 19:05,3/12/2010 15:23,907,751,148,12,32,1
16598,122038962,3/11/2010 5:41,3/12/2010 15:27,644,66,2,12,0,1
2840,28971814,4/5/2009 6:05,3/12/2010 15:28,3563,3449,43,13,96,1
13230,106554941,1/19/2010 17:14,3/12/2010 15:29,338,106,18,14,85,1
14309,111013233,2/3/2010 8:31,3/12/2010 15:30,997,754,93,12,160,1
15041,114336083,2/14/2010 20:13,3/12/2010 15:31,338,66,345,14,0,1
15227,115258326,2/17/2010 21:24,3/12/2010 15:32,322,77,176,14,0,1
15085,114583330,2/15/2010 16:38,3/12/2010 15:34,297,62,324,15,0,1
3884,41251426,5/19/2009 19:26,3/12/2010 17:00,2509,2290,504,9,141,1
11846,101631101,1/3/2010 20:11,3/12/2010 17:01,841,230,1,9,0,1
2697,27530029,3/29/2009 18:23,3/12/2010 17:05,7892,7813,763,12,160,1
1335,18367318,12/24/2008 17:59,3/12/2010 17:55,334,96,52,15,125,1
3087,31680371,4/16/2009 2:13,3/12/2010 17:56,1663,1425,3573,10,79,1
15807,118356626,2/28/2010 6:13,3/12/2010 17:57,217,84,209,13,38,1
13312,106964703,1/20/2010 23:56,3/12/2010 18:48,2002,1628,731,11,64,1
693,15927833,8/20/2008 23:38,3/12/2010 18:49,18,1,6,7,14,1
472,15057807,6/9/2008 8:11,3/12/2010 18:51,220,79,262,11,67,1
14449,111562008,2/5/2010 4:52,3/12/2010 18:51,294,85,47,13,0,1
10138,95655613,12/9/2009 8:24,3/12/2010 18:52,6031,5614,840,13,129,1
8758,87836615,11/5/2009 19:24,3/12/2010 19:46,34,5,6,8,0,1
16354,121009958,3/8/2010 0:33,3/12/2010 19:47,9,6,4,8,10,1
16143,119795222,3/4/2010 11:30,3/12/2010 19:48,1121,245,171,15,57,1
5248,56058709,7/12/2009 4:36,3/12/2010 20:35,526,438,123,6,78,1
2001,21637569,2/23/2009 1:06,3/12/2010 21:27,10875,10105,4406,9,63,1
11502,100983000,1/1/2010 8:12,3/12/2010 21:33,61,14,47,14,0,1
16353,121009629,3/8/2010 0:33,3/12/2010 22:37,166,40,20,9,0,1
16162,119904791,3/4/2010 16:30,3/12/2010 22:38,573,182,24,14,73,1
5743,60851995,7/28/2009 3:37,3/12/2010 22:40,4043,3800,131,11,131,1
3025,30911831,4/13/2009 12:41,3/12/2010 23:25,181,13,16,13,0,1
17,1907361,3/22/2007 12:05,3/12/2010 23:26,4995,4570,3033,6,73,1
7849,80736139,10/7/2009 20:46,3/12/2010 23:27,857,341,11,13,0,1
16459,121569270,3/9/2010 16:43,3/12/2010 23:27,408,68,26,10,55,1
16274,120586684,3/6/2010 16:43,3/12/2010 23:28,1037,131,8,8,35,1
4846,51600842,6/27/2009 19:22,3/12/2010 5:40,2349,2538,1049,13,17,1
3681,38935525,5/9/2009 16:50,3/12/2010 5:42,2002,1745,2224,6,48,1
9975,94838259,12/5/2009 12:05,3/12/2010 5:44,1121,482,167,13,0,1
15244,115345944,2/18/2010 5:04,3/12/2010 5:45,330,36,167,13,0,1
2736,27936374,3/31/2009 13:58,3/12/2010 5:46,3918,3921,332,11,25,1
9414,91551842,11/21/2009 5:11,3/12/2010 5:47,361,8,0,13,0,1
15263,115433698,2/18/2010 10:59,3/12/2010 5:49,744,96,29,15,97,1
9526,92008403,11/23/2009 6:37,3/12/2010 5:51,309,26,0,10,0,1
2391,24523462,3/15/2009 8:31,3/12/2010 5:52,964,722,97,15,52,1
9285,91038890,11/18/2009 22:52,3/12/2010 5:53,6176,5617,3149,15,71,1
13755,108824306,1/26/2010 21:50,3/12/2010 5:54,1649,1471,758,13,49,1
8434,85657743,10/27/2009 15:44,3/12/2010 5:56,1804,1368,304,13,0,1
8554,86453961,10/30/2009 22:27,3/12/2010 5:59,1884,1570,0,12,65,1
1672,19696937,1/28/2009 23:01,3/12/2010 6:01,801,226,25,10,0,1
13818,109059480,1/27/2010 15:15,3/12/2010 6:03,615,362,97,15,87,1
14715,112747107,2/9/2010 9:38,3/12/2010 6:04,1368,244,15,13,139,1
8556,86470613,10/31/2009 0:46,3/12/2010 6:06,870,213,1346,11,89,1
6404,67201774,8/19/2009 21:27,3/12/2010 6:07,242,25,21,7,17,1
7947,81714130,10/11/2009 18:56,3/12/2010 6:09,1121,291,3,15,108,1
14680,112589526,2/8/2010 19:44,3/12/2010 6:10,1265,676,76,10,65,1
16317,120829903,3/7/2010 11:55,3/12/2010 6:15,845,108,8,9,82,1
16470,121613520,3/9/2010 19:53,3/12/2010 6:16,195,9,0,14,0,1
7557,78816537,10/1/2009 0:35,3/12/2010 7:46,81,31,134,9,89,1
16448,121514617,3/9/2010 12:54,3/12/2010 7:51,509,132,75,10,26,1
15658,117264838,2/24/2010 20:08,3/12/2010 7:51,715,55,421,14,0,1
7521,78705122,9/30/2009 15:50,3/12/2010 7:54,380,149,0,8,116,1
1049,17278428,11/9/2008 20:02,3/12/2010 7:55,761,223,181,13,80,1
9667,92948811,11/27/2009 5:10,3/12/2010 9:13,1319,200,507,5,0,1
9606,92467816,11/25/2009 1:07,3/12/2010 9:28,1597,885,409,9,88,1
536,15331740,7/6/2008 4:30,3/12/2010 9:51,4018,4885,2826,9,44,1
3257,33984640,4/21/2009 13:07,3/12/2010 9:56,1999,857,664,6,24,1
16304,120753862,3/7/2010 6:50,3/12/2010 9:58,102,15,45,7,0,1
14876,113437391,2/11/2010 13:18,3/13/2010 0:25,339,23,5,11,0,1
9418,91554834,11/21/2009 5:35,3/13/2010 0:26,248,21,71,13,0,1
8886,88723056,11/9/2009 12:13,3/13/2010 0:27,3344,3063,1198,14,152,1
12841,104945999,1/14/2010 15:58,3/13/2010 0:31,1414,920,26,8,45,1
13104,106062409,1/18/2010 5:15,3/13/2010 0:32,1659,464,73,13,143,1
4817,51239615,6/26/2009 16:43,3/13/2010 0:35,1539,917,43,13,0,1
2252,23339028,3/8/2009 13:50,3/13/2010 10:37,4893,4502,779,13,106,1
16208,120217727,3/5/2010 14:41,3/13/2010 10:38,1911,1014,130,12,21,1
8397,85462732,10/26/2009 19:52,3/13/2010 10:39,2001,1796,3239,9,60,1
85,7977182,8/5/2007 14:14,3/13/2010 10:40,7704,7027,1790,8,123,1
11792,101442897,1/3/2010 3:33,3/13/2010 10:42,2001,1297,102,12,0,1
16629,122323887,3/12/2010 3:42,3/13/2010 10:43,86,15,1,10,0,1
7441,77713897,9/27/2009 6:12,3/13/2010 10:44,1341,1198,18,13,34,1
9224,90867786,11/18/2009 7:18,3/13/2010 10:46,2001,1651,179,15,83,1
8803,88108564,11/6/2009 22:04,3/13/2010 10:48,1825,1387,1973,14,67,1
15189,115083114,2/17/2010 9:16,3/13/2010 10:48,748,250,0,13,101,1
16225,120293133,3/5/2010 19:18,3/13/2010 12:10,756,78,149,7,0,1
8335,85038204,10/25/2009 3:20,3/13/2010 12:51,3137,2891,707,15,149,1
15027,114275097,2/14/2010 14:22,3/13/2010 13:54,489,117,10,7,0,1
480,15108633,6/13/2008 11:04,3/13/2010 13:56,961,594,3284,4,75,1
4796,50715066,6/25/2009 12:53,3/13/2010 13:57,37999,34778,485,9,149,1
4115,43810981,5/31/2009 21:33,3/13/2010 13:58,673,248,46,14,52,1
16258,120502448,3/6/2010 10:40,3/13/2010 15:03,520,63,127,15,82,1
9433,91578585,11/21/2009 8:11,3/13/2010 16:09,617,117,580,12,0,1
16235,120301886,3/5/2010 19:58,3/13/2010 16:12,943,64,20,10,0,1
15190,115083377,2/17/2010 9:17,3/13/2010 16:14,517,118,44,8,20,1
16435,121452196,3/9/2010 8:59,3/13/2010 17:36,747,380,80,11,158,1
16242,120375723,3/6/2010 1:28,3/13/2010 17:42,338,57,194,12,0,1
8125,83465082,10/18/2009 17:44,3/13/2010 17:42,1243,226,70,15,68,1
14280,110909020,2/2/2010 22:56,3/13/2010 17:44,1918,1394,1543,6,90,1
7429,77662101,9/26/2009 23:43,3/13/2010 18:40,5247,5093,6622,14,64,1
13350,107117378,1/21/2010 10:08,3/13/2010 18:45,1180,472,191,13,19,1
3618,38222000,5/6/2009 11:54,3/13/2010 18:48,1937,809,75,14,29,1
16153,119823487,3/4/2010 13:13,3/13/2010 18:49,539,205,27,10,113,1
3690,39027227,5/10/2009 5:18,3/13/2010 19:05,5921,5414,10432,13,119,1
16146,119796944,3/4/2010 11:36,3/13/2010 19:32,1897,258,1919,12,0,1
9512,91966187,11/23/2009 2:36,3/13/2010 1:32,294,36,0,13,0,1
2825,28809014,4/4/2009 10:12,3/13/2010 1:35,1191,182,58,6,159,1
4316,45409446,6/7/2009 14:53,3/13/2010 1:36,3068,3002,459,11,81,1
15155,114913053,2/16/2010 19:03,3/13/2010 1:37,1936,298,33,11,63,1
16591,122011829,3/11/2010 3:11,3/13/2010 1:38,1004,144,42,11,70,1
2731,27880618,3/31/2009 9:29,3/13/2010 1:40,5862,6453,277,15,147,1
8032,82540732,10/14/2009 23:41,3/13/2010 21:14,5647,5133,7297,13,59,1
3150,32825254,4/18/2009 2:34,3/13/2010 21:16,163,73,21,6,123,1
483,15111357,6/13/2008 15:47,3/13/2010 23:38,762,915,1121,13,90,1
6255,65930960,8/15/2009 11:37,3/13/2010 23:41,1614,1116,33,15,150,1
1621,19466634,1/24/2009 16:26,3/13/2010 23:42,2760,2520,1048,12,111,1
15152,114900131,2/16/2010 18:00,3/13/2010 23:49,1791,416,111,10,33,1
16416,121358728,3/9/2010 1:31,3/13/2010 23:50,1183,81,0,11,0,1
16165,119916825,3/4/2010 17:13,3/13/2010 2:38,902,76,0,15,0,1
15382,116109772,2/20/2010 23:50,3/13/2010 2:39,2001,698,389,9,131,1
16383,121217592,3/8/2010 14:22,3/13/2010 2:44,1063,212,24,15,149,1
16461,121575873,3/9/2010 17:11,3/13/2010 3:27,457,74,24,10,55,1
11218,100225645,12/29/2009 7:30,3/13/2010 3:29,697,59,15,11,0,1
11220,100226633,12/29/2009 7:35,3/13/2010 3:30,603,60,52,15,0,1
6087,64249603,8/9/2009 15:43,3/13/2010 3:31,1018,847,368,13,84,1
7615,78867225,10/1/2009 5:28,3/13/2010 4:24,70,23,124,10,127,1
5519,58727720,7/21/2009 1:47,3/13/2010 4:25,2001,603,66,8,0,1
15974,118968640,3/2/2010 1:43,3/13/2010 4:25,65,11,30,10,0,1
16297,120699797,3/7/2010 1:56,3/13/2010 4:26,243,96,1,7,0,1
16113,119638477,3/4/2010 0:12,3/13/2010 4:28,1746,969,225,15,151,1
16622,122234107,3/11/2010 19:51,3/13/2010 4:29,191,9,0,15,145,1
6270,66004319,8/15/2009 18:43,3/13/2010 4:31,2233,2109,3683,14,78,1
16267,120557653,3/6/2010 14:32,3/13/2010 4:34,428,294,54,9,106,1
16166,119919972,3/4/2010 17:25,3/13/2010 5:31,547,236,8,8,155,1
26,3076591,3/31/2007 15:12,3/13/2010 6:26,18059,17113,3551,11,114,1
471,15052873,6/8/2008 21:33,3/13/2010 6:28,11460,12156,755,9,115,1
7793,80303580,10/6/2009 8:37,3/13/2010 6:29,7782,7380,18219,11,70,1
4439,46719826,6/12/2009 13:54,3/13/2010 6:30,24664,22444,9021,15,21,1
2539,25867692,3/22/2009 14:48,3/13/2010 6:31,7065,8767,111,8,25,1
11222,100227117,12/29/2009 7:38,3/13/2010 6:31,609,66,16,15,0,1
5138,54957323,7/8/2009 12:07,3/13/2010 7:15,543,115,35,12,146,1
16275,120591162,3/6/2010 17:05,3/13/2010 7:17,845,114,122,10,0,1
11231,100230841,12/29/2009 7:56,3/13/2010 7:18,197,13,4,14,0,1
15383,116114168,2/21/2010 0:17,3/13/2010 7:40,924,409,269,13,134,1
9020,89688671,11/13/2009 6:32,3/13/2010 8:30,659,47,18,11,72,1
16424,121383912,3/9/2010 3:56,3/13/2010 8:32,400,28,50,15,0,1
33,4319321,4/12/2007 2:51,3/15/2010 13:26,565,215,471,10,28,1
162,11410412,12/21/2007 11:30,3/15/2010 13:27,1258,1035,201,14,160,1
758,16201271,9/9/2008 7:27,3/15/2010 13:32,1386,1164,318,7,19,1
948,16876264,10/20/2008 17:29,3/15/2010 13:34,1194,1101,116,13,159,1
1180,17874176,12/4/2008 12:38,3/15/2010 13:36,981,324,75,7,0,1
1534,19081309,1/16/2009 13:34,3/15/2010 13:38,7520,134088,10360,8,23,1
1834,20721449,2/12/2009 15:34,3/15/2010 13:40,995,235,33,11,16,1
2399,24591561,3/15/2009 16:41,3/15/2010 13:42,543,266,1095,10,71,1
3063,31396778,4/15/2009 7:38,3/15/2010 13:44,1468,249,51,7,0,1
3004,30703280,4/12/2009 14:19,3/15/2010 13:44,1520,1271,57,8,30,1
4737,49956783,6/23/2009 7:03,3/15/2010 13:52,8629,7866,8359,9,0,1
5176,55381056,7/9/2009 17:17,3/15/2010 13:54,10905,10498,659,12,157,1
5193,55511409,7/10/2009 3:44,3/15/2010 13:54,984,906,1073,7,51,1
5482,58393297,7/19/2009 23:51,3/15/2010 13:56,1856,1093,52,7,148,1
6438,67503294,8/20/2009 21:49,3/15/2010 14:00,1917,647,1427,11,72,1
6607,69415655,8/27/2009 16:53,3/15/2010 14:01,1443,235,41,7,0,1
7605,78848602,10/1/2009 3:44,3/15/2010 14:05,71,26,120,8,127,1
16615,122192093,3/11/2010 16:37,3/15/2010 14:09,727,276,42,10,88,1
8988,89484874,11/12/2009 10:44,3/15/2010 14:13,2079,1953,3166,14,100,1
9631,92702859,11/26/2009 0:58,3/15/2010 14:15,2641,2790,6539,12,73,1
10030,95141679,12/6/2009 23:20,3/15/2010 14:17,681,224,12,12,12,1
9995,94931356,12/5/2009 22:11,3/15/2010 14:17,1082,744,744,10,37,1
10116,95512287,12/8/2009 16:01,3/15/2010 14:18,1999,1130,2054,8,84,1
10860,98798646,12/22/2009 22:48,3/15/2010 14:24,1857,978,89,10,113,1
11209,100222091,12/29/2009 7:13,3/15/2010 14:26,1015,428,6,13,0,1
11566,101002296,1/1/2010 9:54,3/15/2010 14:28,1286,743,0,7,30,1
12769,104687388,1/13/2010 20:41,3/15/2010 14:37,1718,2609,228,9,78,1
13116,106103422,1/18/2010 8:22,3/15/2010 14:38,1922,2029,93,14,17,1
13847,109180367,1/28/2010 0:11,3/15/2010 14:42,452,177,11,14,66,1
14179,110546228,2/1/2010 17:00,3/15/2010 14:45,621,349,2,15,146,1
14347,111198483,2/3/2010 21:25,3/15/2010 14:46,838,54,897,14,0,1
14758,112975239,2/10/2010 2:55,3/15/2010 14:47,285,43,2,10,0,1
15205,115142133,2/17/2010 13:02,3/15/2010 14:50,387,56,271,14,0,1
15125,114743615,2/16/2010 7:27,3/15/2010 14:50,5,8,25,12,0,1
15211,115181813,2/17/2010 15:46,3/15/2010 14:50,429,52,40,5,0,1
15276,115520063,2/18/2010 17:11,3/15/2010 14:51,224,69,90,15,0,1
15540,116595474,2/22/2010 19:20,3/15/2010 14:52,634,114,155,11,70,1
15788,118272944,2/27/2010 22:13,3/15/2010 14:53,514,132,268,14,54,1
15791,118282039,2/27/2010 22:58,3/15/2010 14:53,633,232,0,9,68,1
15898,118676842,3/1/2010 6:33,3/15/2010 14:53,104,22,30,10,0,1
15892,118662385,3/1/2010 5:24,3/15/2010 14:53,44,4,13,12,0,1
15873,118627069,3/1/2010 2:05,3/15/2010 14:53,69,8,18,11,0,1
15995,119043653,3/2/2010 8:05,3/15/2010 14:54,1018,340,15,9,0,1
16037,119320808,3/3/2010 2:39,3/15/2010 14:54,30,5,6,10,111,1
16341,120914592,3/7/2010 18:00,3/15/2010 14:55,466,105,3,14,105,1
16286,120641563,3/6/2010 21:00,3/15/2010 14:55,2001,347,81,12,140,1
16206,120207202,3/5/2010 13:58,3/15/2010 14:55,522,391,71,14,95,1
16302,120720285,3/7/2010 3:56,3/15/2010 14:55,865,471,8,15,140,1
16306,120754102,3/7/2010 6:51,3/15/2010 14:55,798,258,0,12,0,1
16611,122152291,3/11/2010 13:30,3/15/2010 14:56,586,220,25,8,83,1
16381,121202735,3/8/2010 13:16,3/15/2010 14:56,548,207,147,8,138,1
16548,121869315,3/10/2010 15:37,3/15/2010 14:56,296,42,5,13,0,1
16612,122156083,3/11/2010 13:47,3/15/2010 14:56,146,106,249,12,94,1
16445,121494617,3/9/2010 11:39,3/15/2010 14:56,199,251,91,13,76,1
16519,121725393,3/10/2010 5:36,3/15/2010 14:56,850,438,86,9,130,1
16708,122782665,3/13/2010 16:13,3/15/2010 14:56,81,37,11,9,81,1
16236,120303467,3/5/2010 20:05,3/15/2010 17:28,1106,145,16,14,0,1
9909,94479604,12/3/2009 21:40,3/15/2010 17:29,1336,873,706,9,20,1
16047,119371818,3/3/2010 6:57,3/15/2010 17:30,1025,133,1,7,8,1
16600,122056133,3/11/2010 7:00,3/15/2010 18:52,634,153,22,12,150,1
10366,96564023,12/13/2009 8:59,3/15/2010 19:13,30,6,17,13,0,1
2405,24632416,3/15/2009 21:15,3/15/2010 19:32,9748,8882,4433,10,0,1
14478,111715896,2/5/2010 16:46,3/15/2010 20:36,76,35,11,11,61,1
15906,118707766,3/1/2010 8:30,3/16/2010 0:14,583,269,307,9,42,1
12696,104365761,1/12/2010 21:28,3/16/2010 0:16,1735,1355,462,11,86,1
